516,ALM02,455
517,ALM04,1352
518,ALM02,1091
519,ALM02,1118
520,ALM02,380
521,ALM01,85
522,ALM02,307
523,ALM01,259
524,ALM04,529
525,ALM02,494
526,ALM01,1484
527,ALM03,988
528,ALM04,661
529,ALM02,68
530,ALM02,534
531,ALM02,691
532,ALM04,1393
533,ALM01,344
534,ALM02,1574
535,ALM01,605
536,ALM01,1549
537,ALM03,44
538,ALM03,841
539,ALM03,119
540,ALM03,159
541,ALM04,1655
542,ALM04,703
543,ALM04,1356
544,ALM03,1281
545,ALM02,541
546,ALM01,1422
547,ALM04,775
548,ALM04,797
549,ALM04,1400
550,ALM02,522
551,ALM01,1531
552,ALM03,1115
553,ALM01,1166
554,ALM02,186
555,ALM03,1578
556,ALM03,1554
557,ALM01,1377
558,ALM01,717
559,ALM01,122
560,ALM01,218
561,ALM02,699
562,ALM04,967
563,ALM03,1197
564,ALM02,1068
565,ALM03,1640
566,ALM04,1553
567,ALM04,984
568,ALM03,409
569,ALM03,1669
570,ALM03,813
571,ALM03,681
572,ALM01,1051
573,ALM01,479
574,ALM04,435
575,ALM03,114
576,ALM01,135
577,ALM02,1610
578,ALM04,443
579,ALM01,529
580,ALM03,344
581,ALM01,1365
582,ALM03,776
583,ALM04,1750
584,ALM04,216
585,ALM03,411
586,ALM01,601
587,ALM03,301
588,ALM01,736
589,ALM04,314
590,ALM03,799
591,ALM01,815
592,ALM01,871
593,ALM04,1064
594,ALM04,55
595,ALM04,332
596,ALM02,1367
597,ALM01,452
598,ALM03,1543
599,ALM02,679
600,ALM04,857
